"studentid","gender","528","530","533","592","593","594","595","596","1257","1258","1259","1420","1720","1980","2212","2213","2214","2229","2620","2621","2622","2623","2624","2625","2637","2638","2639","2640","2641","2941","2942","2943","2944","2945","2946","2947","2948","2949","2950","3140","3609"
1272,"Male",0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,1
1273,"Female",1,0,0,0,1,0,1,0,1,1,0,0,1,5,1,1,0,0,0,0,0,0,2,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1
1274,"Female",1,1,0,1,1,0,1,0,1,0,0,1,0,7,1,0,0,0,1,0,1,1,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,6,1
1275,"Female",1,1,0,0,0,1,1,1,1,0,0,1,0,9,1,1,0,0,0,0,2,1,2,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,6,1
1276,"Male",0,1,1,1,0,1,1,0,1,0,0,0,0,5,1,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,4,1
1277,"Male",0,1,0,1,0,0,1,1,1,1,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,2,0
1278,"Male",0,0,0,0,1,1,1,0,1,1,1,1,0,9,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,4,1
1279,"Female",0,1,1,1,1,1,0,0,1,0,1,1,0,9,1,1,0,0,0,0,1,1,4,0,0,1,0,1,0,1,1,1,0,0,1,1,0,-9,1,6,1
1280,"Male",0,1,1,1,1,1,1,0,1,0,0,0,0,7,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,6,1
1281,"Female",0,1,1,0,0,0,0,0,1,0,0,0,1,9,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,4,1
1282,"Female",0,1,0,0,0,1,0,0,-9,-9,-9,-9,-9,5,1,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,1,0,0,-9,-9,-9,-9,-9,1,0
1283,"Female",0,0,0,0,0,0,0,0,1,1,0,1,0,9,1,1,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-9,1,0,1
1284,"Female",0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,0,1,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,0,1,0,-9,-9,-9,-9,-9,1,0
1285,"Male",1,1,1,0,0,0,0,0,1,0,0,1,0,7,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,6,1
1286,"Male",1,1,0,0,0,0,0,0,1,0,0,0,0,9,1,1,0,0,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,4,1
1287,"Male",0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
1288,"Female",0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,4,1
1289,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,-9,0,1,1
1290,"Male",1,1,0,0,0,0,1,0,1,1,1,0,1,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,4,1
1291,"Female",1,1,0,0,0,1,1,0,1,0,0,0,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,2,1
1292,"Female",0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,2,1
1293,"Male",0,0,1,0,0,0,0,0,-9,-9,-9,-9,-9,9,1,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,0,1,0,-9,-9,-9,-9,-9,1,0
1294,"Female",0,0,0,0,1,0,0,0,0,0,0,1,0,7,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1295,"Female",0,1,1,0,0,1,0,1,0,0,0,1,1,5,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,3,1
1296,"Male",0,0,0,0,0,0,0,0,1,1,0,1,0,7,1,1,0,0,1,0,1,0,3,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,3,0
1297,"Female",1,1,1,0,0,1,1,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0
1298,"Female",0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,3,0,0,-9,0,0,0,0,1,0,0,0,0,0,1,1,-9,1,0
1299,"Female",0,0,1,1,1,1,0,0,0,0,1,1,0,9,1,1,1,0,1,0,2,0,3,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,6,1
1300,"Female",1,1,0,1,1,0,0,0,1,1,0,1,0,5,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1
1301,"Male",0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,3,1
1302,"Female",0,0,0,1,1,0,0,0,1,1,0,1,0,5,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,2,1
1303,"Female",0,0,0,1,1,0,1,0,1,1,0,1,0,7,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,6,1
1304,"Female",0,0,1,0,0,0,0,0,0,1,1,1,1,9,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,6,1
1305,"Female",0,0,0,1,1,0,0,0,1,0,0,0,1,6,1,1,1,0,1,0,0,0,2,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
1306,"Male",1,1,1,1,1,0,1,1,1,0,0,1,0,7,1,1,1,-9,1,0,2,1,2,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,6,1
1307,"Male",0,1,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0
1308,"Male",1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0
1309,"Male",1,1,1,0,0,1,0,0,1,0,0,1,0,9,1,1,1,0,1,0,2,0,2,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,6,0
1310,"Male",0,0,1,1,1,0,0,0,0,0,0,0,0,5,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,6,1
1311,"Male",0,1,1,1,1,0,1,1,-9,0,1,0,0,8,1,1,0,0,0,0,0,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,6,1
1312,"Female",0,1,1,1,1,1,0,0,1,1,1,1,0,9,1,1,1,0,0,1,3,0,4,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,4,1
1313,"Male",0,1,0,1,1,0,0,0,1,1,1,0,1,9,1,0,0,0,1,0,2,0,2,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,4,1
1314,"Female",0,1,1,1,1,0,0,0,1,0,1,1,1,4,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,6,1
1315,"Male",1,1,1,1,1,0,1,1,1,0,0,1,0,9,1,1,0,0,1,0,1,0,3,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,6,1
1316,"Male",1,0,1,0,0,0,1,1,1,1,1,1,0,9,1,1,0,0,1,0,3,1,3,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,4,1
1317,"Male",0,0,0,0,0,0,0,0,1,1,1,0,0,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,6,1
1318,"Male",0,0,1,1,0,0,1,1,1,1,0,0,1,7,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,6,1
1319,"Female",0,1,0,0,0,0,0,0,1,0,1,0,1,9,1,1,1,0,0,0,1,0,2,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,4,1
1320,"Female",0,1,0,0,0,1,0,0,0,0,0,1,0,4,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1
1321,"Female",1,1,0,0,0,0,1,1,0,0,1,0,1,7,1,1,0,0,0,0,1,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,3,1
1322,"Female",0,0,1,0,0,0,1,1,1,0,0,1,0,8,1,1,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,4,1
1323,"Female",0,1,1,0,0,0,0,0,1,1,0,0,1,4,1,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
1324,"Female",0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
1325,"Female",0,1,0,0,0,0,0,0,1,1,0,1,0,7,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1
1326,"Male",0,0,0,1,0,0,0,0,1,1,0,0,0,5,1,1,0,0,1,0,1,0,3,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,6,1
1327,"Male",1,1,1,1,1,0,1,1,1,1,1,1,0,9,1,1,0,0,0,0,2,0,4,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,6,1
1328,"Male",0,1,0,0,0,1,0,0,-9,-9,-9,-9,-9,3,0,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,1,1,1,0,-9,-9,-9,-9,-9,4,1
1329,"Male",0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0
1330,"Male",1,1,0,0,0,0,1,0,1,1,0,0,0,7,1,0,0,0,0,0,1,0,3,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,4,1
1331,"Male",0,1,1,0,0,0,0,0,1,0,0,0,0,9,1,1,1,0,1,0,0,0,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,4,1
1332,"Male",0,1,1,1,1,0,1,1,-9,0,1,1,1,9,0,0,0,0,1,0,3,0,2,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,4,1
1333,"Female",1,1,1,1,1,0,0,1,1,1,1,1,0,9,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,6,1
1334,"Male",1,1,1,1,1,0,1,1,1,0,0,1,1,7,1,0,0,0,1,0,2,1,4,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,6,1
1335,"Male",0,1,1,0,0,0,0,0,1,1,0,1,0,9,1,0,1,-9,1,0,1,0,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,6,1
1336,"Male",0,1,1,1,1,0,0,0,1,1,1,1,0,7,1,0,0,0,0,0,1,0,2,0,0,-9,0,0,1,0,1,0,1,0,0,0,1,1,-9,6,1
1337,"Female",0,1,0,1,1,0,1,1,1,1,0,0,1,6,0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
1338,"Male",0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1
1339,"Female",0,1,0,0,0,1,0,0,0,0,0,0,1,7,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,1
1340,"Female",0,0,1,-9,-9,-9,-9,-9,0,0,0,0,1,5,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,-9,0,1,0,-9,0,0,1,1,0,4,0
1341,"Female",0,0,1,1,1,1,1,0,1,1,1,1,0,7,1,1,0,0,0,0,1,0,2,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,2,1
1342,"Female",0,1,1,0,0,0,0,0,1,0,0,0,1,7,1,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,2,1
1343,"Female",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1344,"Female",0,1,0,0,0,0,1,1,0,0,0,0,1,5,1,0,1,0,1,0,1,1,2,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,4,1
1345,"Female",0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
1346,"Male",1,1,1,0,0,0,0,0,0,1,0,1,0,9,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,-9,0,6,1
1347,"Female",0,0,0,1,1,0,1,0,1,0,0,1,0,7,1,0,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,6,1
1348,"Female",0,1,1,0,1,0,1,0,1,0,0,0,1,9,0,1,1,0,0,1,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,6,0
1349,"Female",0,1,1,0,1,0,0,0,1,1,0,0,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1
1350,"Female",1,1,1,0,0,0,1,0,1,1,0,1,0,4,0,1,0,0,0,0,1,0,2,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,4,1
1351,"Male",1,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,4,0
1352,"Female",0,1,1,1,1,0,0,0,1,1,1,1,0,9,1,1,1,0,1,0,1,0,3,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,3,1
1353,"Male",0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
1354,"Male",0,0,1,0,0,1,0,0,0,0,1,0,0,8,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,1
1355,"Female",0,1,0,0,0,0,1,0,0,0,0,0,0,7,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,6,0
1356,"Female",0,1,0,1,1,1,0,0,1,1,0,0,1,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1357,"Female",1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-9,0,1,0
1358,"Female",0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,4,1
1359,"Female",0,0,1,1,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1360,"Female",0,0,1,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1361,"Female",0,0,1,0,0,1,0,1,1,1,0,0,0,7,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0
1362,"Female",1,1,1,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,4,1
1363,"Female",0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
1364,"Male",0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,1,0,0,0,2,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,4,1
1365,"Male",0,1,0,0,0,0,0,0,1,0,0,1,0,5,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,4,1
1366,"Male",0,1,1,0,0,0,0,0,1,0,0,0,0,3,1,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,1
1367,"Male",0,0,0,0,0,0,0,0,1,1,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0
1368,"Female",1,0,1,0,0,0,0,0,1,1,0,0,0,9,1,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
1369,"Female",0,0,0,1,1,0,1,0,1,0,0,1,1,9,1,1,1,0,0,0,2,1,2,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,4,1
1370,"Male",0,1,0,-9,-9,1,0,0,-9,-9,0,0,1,4,0,0,0,-9,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,1,-9,0,1,0,1,0,0,0
1371,"Male",0,1,0,1,1,0,0,0,1,1,1,0,0,7,1,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,6,1
1372,"Male",0,0,1,0,0,1,0,1,0,0,1,0,1,9,1,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,4,1
1373,"Female",0,0,1,0,0,0,0,0,1,0,0,0,0,9,1,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1
1374,"Male",0,1,0,0,-9,0,0,0,-9,-9,-9,-9,-9,1,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,0,-9,-9,-9,-9,-9,-9,1,1
1375,"Male",0,1,0,0,0,1,0,0,-9,-9,-9,-9,-9,2,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,1,0,0,0,-9,-9,-9,-9,-9,0,1
1376,"Male",0,1,1,0,0,0,0,0,0,0,0,0,1,7,1,1,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,-9,0,6,0
1377,"Female",1,1,0,0,0,0,0,0,1,0,0,0,1,6,1,1,0,-9,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1
1378,"Male",0,1,1,-9,-9,0,-9,-9,-9,-9,-9,0,1,9,1,0,0,-9,0,0,1,0,1,0,0,-9,1,0,0,-9,0,0,1,-9,0,0,0,1,0,1,0
1379,"Female",0,1,1,0,0,0,0,0,1,0,0,1,0,7,1,1,0,0,1,0,2,1,3,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,4,1
1380,"Female",1,1,1,0,-9,1,0,0,1,1,1,1,0,7,1,0,1,0,1,0,0,0,3,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,6,1
1381,"Male",0,0,1,1,1,1,1,0,1,0,0,1,1,6,1,1,0,0,1,0,3,0,3,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,2,0
1382,"Male",0,1,0,0,0,1,0,0,1,1,0,1,1,4,1,1,0,0,0,0,1,1,3,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,4,1
1383,"Female",0,1,1,0,0,0,0,0,0,0,1,1,0,9,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,4,1
1384,"Female",0,1,1,0,0,0,0,0,1,1,0,1,0,9,1,1,0,0,1,0,1,1,3,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,6,1
1385,"Male",1,0,1,0,0,0,0,0,0,0,0,1,0,9,1,1,1,0,0,0,0,0,2,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1
1386,"Male",1,1,1,0,0,0,0,1,1,0,1,1,1,8,1,1,1,0,1,0,2,0,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,6,1
1387,"Male",1,1,1,1,1,1,1,0,1,0,0,1,1,9,1,1,1,0,1,1,3,0,2,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,6,1
1388,"Female",0,0,1,1,1,0,0,0,1,1,0,0,0,9,1,1,1,0,1,0,0,0,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,6,1
1389,"Male",1,1,1,1,0,0,1,0,1,1,0,0,1,9,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,6,1
1390,"Male",0,1,1,0,0,1,0,1,1,1,1,0,1,7,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,4,1
1391,"Female",1,0,1,1,1,0,0,0,1,1,0,1,0,7,1,1,0,0,0,0,2,0,2,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,4,1
1392,"Male",1,1,1,1,1,0,0,0,1,1,0,0,0,7,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,6,1
1393,"Male",0,1,1,0,0,0,0,0,0,0,0,1,1,9,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,4,1
1394,"Female",1,0,0,0,0,0,1,0,0,0,0,1,0,9,1,1,1,0,1,0,3,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,4,1
1395,"Female",1,1,1,0,1,0,1,1,1,1,0,1,0,9,1,1,0,0,0,0,1,0,3,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,6,1
1396,"Female",0,1,0,1,1,1,1,1,1,0,0,1,0,9,0,1,1,0,0,0,2,0,4,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,6,1
1397,"Male",1,1,0,0,0,0,0,0,1,1,1,1,0,4,1,1,0,0,1,0,2,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1
1398,"Female",1,1,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,1
1399,"Male",1,1,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,-9,0,4,1
1400,"Male",1,1,1,1,1,0,1,1,1,0,0,1,0,7,1,0,1,0,1,0,2,1,3,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,6,1
1401,"Male",1,1,0,0,0,0,1,0,1,1,0,0,1,7,1,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,4,1
1402,"Male",1,1,1,0,0,1,0,0,1,1,0,1,0,7,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,4,1
1403,"Female",0,1,1,1,1,0,1,0,1,1,0,0,1,9,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,4,0
1404,"Female",1,1,0,1,1,1,1,1,1,1,0,1,0,9,1,1,1,1,1,0,3,0,3,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,4,1
1405,"Male",0,1,1,0,0,1,0,0,0,0,0,1,0,7,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,4,1
1406,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,2,1
1407,"Male",0,1,0,0,0,0,1,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,4,1
1408,"Female",0,0,1,1,1,1,0,0,1,1,1,0,1,9,1,0,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,6,1
1409,"Male",1,1,1,0,1,1,0,0,1,0,0,1,0,9,1,0,1,1,0,0,3,0,4,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,6,1
1410,"Female",1,0,1,1,1,0,1,1,1,0,1,1,0,9,1,1,1,0,1,1,3,1,4,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,6,1
1411,"Male",0,0,0,0,0,0,0,0,0,1,0,1,0,6,1,1,1,0,1,0,0,0,3,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,4,1
1412,"Female",0,1,1,1,1,0,1,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,2,0
1413,"Male",1,1,1,0,0,1,1,1,1,0,0,1,1,7,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,-9,2,1
1414,"Female",1,0,0,0,0,0,0,0,1,0,0,0,1,7,1,1,0,0,0,0,1,0,2,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,2,1
1415,"Female",0,1,0,1,1,0,1,0,1,1,0,1,1,9,1,1,1,0,1,0,1,1,4,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,4,1
1416,"Female",1,1,1,0,1,0,0,0,-9,-9,-9,-9,-9,7,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,4,0
1417,"Female",0,0,0,0,0,1,1,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,4,1
1418,"Male",1,1,1,0,0,0,0,0,1,0,0,1,0,9,1,1,0,0,1,0,2,1,4,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,4,1
1419,"Female",1,0,0,0,1,1,0,0,1,1,0,1,1,9,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,4,0
1420,"Female",1,1,1,1,1,1,0,0,1,0,0,0,0,9,0,1,0,-9,0,0,0,1,3,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,4,0
1421,"Male",0,1,1,1,0,1,0,0,0,0,0,1,0,6,1,0,1,0,0,0,3,0,2,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,4,1
1422,"Male",0,1,0,0,0,1,1,1,1,0,0,0,0,9,1,1,0,0,1,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,4,1
1423,"Female",1,0,1,1,1,0,0,0,1,1,1,0,1,9,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,6,1
1424,"Male",1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-9,0,2,1
